#-------------------------------------------------
# FLECS convergence history
# residual tolerance target = 9.500000e-04
# initial residual norm     = 6.342510e+01
# initial gradient norm     = 4.776911e+00
# initial constraint norm   = 6.324495e+01
# iters     rel. res.        rel. grad.       rel. feas.       aug. feas.       pred             pred. aug.       mu          
     16     1.773009e-01     5.630318e+00     2.933747e-02     7.010103e-01     -1.514090e+01     1.270338e+00     1.548817e+00
     17     1.771610e-01     5.626047e+00     2.928309e-02     7.011411e-01     -1.502828e+01     1.271600e+00     1.548817e+00
     18     1.762960e-01     5.599537e+00     2.896146e-02     7.012247e-01     -1.457154e+01     1.272359e+00     1.548817e+00
     19     1.745161e-01     5.544439e+00     2.839930e-02     7.012971e-01     -1.385895e+01     1.273038e+00     1.548817e+00
     20     1.745092e-01     5.544249e+00     2.839293e-02     7.013928e-01     -1.382526e+01     1.273746e+00     1.548817e+00
     21     1.743890e-01     5.540537e+00     2.835327e-02     7.015237e-01     -1.365306e+01     1.274547e+00     1.548817e+00
     22     1.728364e-01     5.492267e+00     2.790051e-02     7.016220e-01     -1.321581e+01     1.275092e+00     1.548817e+00
     23     1.727398e-01     5.489258e+00     2.787316e-02     7.017863e-01     -1.313027e+01     1.275853e+00     1.548817e+00
     24     1.726810e-01     5.487483e+00     2.784627e-02     7.020498e-01     -1.319463e+01     1.276857e+00     1.548817e+00
     25     1.724760e-01     5.481106e+00     2.778664e-02     7.022720e-01     -1.315048e+01     1.277561e+00     1.548817e+00
     26     1.724699e-01     5.480909e+00     2.778662e-02     7.024427e-01     -1.314194e+01     1.278042e+00     1.548817e+00
     27     1.724295e-01     5.479682e+00     2.776908e-02     7.025224e-01     -1.317973e+01     1.278257e+00     1.548817e+00
     28     1.723873e-01     5.478433e+00     2.774469e-02     7.025585e-01     -1.317637e+01     1.278348e+00     1.548817e+00
     29     1.723143e-01     5.476163e+00     2.772374e-02     7.025798e-01     -1.322124e+01     1.278404e+00     1.548817e+00
     30     1.722683e-01     5.474726e+00     2.771136e-02     7.025847e-01     -1.316576e+01     1.278415e+00     1.548817e+00
     31     1.722683e-01     5.474726e+00     2.771136e-02     7.025866e-01     -1.316591e+01     1.278419e+00     1.548817e+00
     32     1.717767e-01     5.459424e+00     2.757097e-02     7.025918e-01     -1.339890e+01     1.278434e+00     1.548817e+00
     33     1.717646e-01     5.459037e+00     2.756975e-02     7.025923e-01     -1.335573e+01     1.278435e+00     1.548817e+00
     34     1.717608e-01     5.458906e+00     2.757099e-02     7.025922e-01     -1.339576e+01     1.278435e+00     1.548817e+00
     35     1.707671e-01     5.428085e+00     2.726563e-02     7.025928e-01     -1.461843e+01     1.278437e+00     1.548817e+00
     36     1.701889e-01     5.410149e+00     2.708764e-02     7.025928e-01     -1.589456e+01     1.278437e+00     1.548817e+00
     37     1.666257e-01     5.299396e+00     2.603062e-02     7.025932e-01     -2.049788e+01     1.278439e+00     1.548817e+00
     38     1.614426e-01     5.138677e+00     2.439611e-02     7.025949e-01     -2.738876e+01     1.278447e+00     1.548817e+00
     39     1.575132e-01     5.016439e+00     2.321917e-02     7.025951e-01     -3.573354e+01     1.278447e+00     1.548817e+00
     40     1.403262e-01     4.479073e+00     1.847945e-02     7.025956e-01     -5.252131e+01     1.278451e+00     1.548817e+00
     41     1.259108e-01     4.025646e+00     1.492972e-02     7.025956e-01     -6.593535e+01     1.278450e+00     1.548817e+00
     42     9.824552e-02     3.150179e+00     8.984603e-03     7.025956e-01     -8.048712e+01     1.278450e+00     1.548817e+00
     43     6.757812e-02     2.171563e+00     4.295039e-03     7.025958e-01     -8.671742e+01     1.278449e+00     1.548817e+00
     44     3.696466e-02     1.189564e+00     1.237778e-03     7.025959e-01     -8.842631e+01     1.278452e+00     1.548817e+00
     45     1.891986e-02     6.091156e-01     3.216552e-04     7.025959e-01     -8.869881e+01     1.278451e+00     1.548817e+00
     46     8.540355e-03     2.749878e-01     4.809478e-05     7.025959e-01     -8.873689e+01     1.278451e+00     1.548817e+00
     47     4.681706e-03     1.507470e-01     1.761191e-06     7.025965e-01     -8.874018e+01     1.278409e+00     1.548817e+00
     48     3.108458e-03     1.000891e-01     1.038927e-05     7.025968e-01     -8.874246e+01     1.278486e+00     1.548817e+00
     49     2.944439e-03     9.480797e-02     9.333917e-06     7.025972e-01     -8.874191e+01     1.278269e+00     1.548817e+00
     50     2.737205e-03     8.813533e-02     7.709860e-06     7.025972e-01     -8.874214e+01     1.278274e+00     1.548817e+00
     51     2.181635e-03     7.024677e-02     1.415580e-06     7.025972e-01     -8.874136e+01     1.278154e+00     1.548817e+00
     52     1.556708e-03     5.012463e-02     2.381394e-06     8.353602e-01     -8.874125e+01     5.798434e-01     1.548817e+00
     53     9.487527e-04     3.054886e-02     3.230999e-06     9.235623e-01     -8.874120e+01     2.425152e-01     1.548817e+00
     54     4.900667e-04     1.577971e-02     7.538447e-07     9.921630e-01     -8.874160e+01     2.056971e-01     1.548817e+00
     55     2.099938e-04     6.761622e-03     1.381478e-07     9.999989e-01     -8.874171e+01     5.614174e-02     1.548817e+00
     56     6.472417e-05     2.084045e-03     2.729162e-07     1.000000e+00     -8.874177e+01     5.451981e-04     1.548817e+00
     57     4.013980e-05     1.292461e-03     1.308855e-07     1.000000e+00     -8.874175e+01     4.799965e-06     1.548817e+00
     58     2.473314e-05     7.963859e-04     2.383272e-08     1.000000e+00     -8.874173e+01     4.221447e-08     1.548817e+00
     59     1.262520e-05     4.065209e-04     2.623338e-09     1.000000e+00     -8.874173e+01     3.708183e-10     1.548817e+00
     60     6.396242e-06     2.059530e-04     1.562778e-08     1.000000e+00     -8.874172e+01     3.254793e-12     1.548817e+00
# negative curvature suspected
# trust-radius constraint active
# FLECS final (true) rel. res.  :   |res|/|res0| = 6.428710e-03
# FLECS final (true) rel. feas. : |feas|/|feas0| = 1.562138e-08
# WARNING in FLECS: true residual norm and calculated residual norm do not agree.
# (res - beta)/res0 = 6.422314e-03
#-------------------------------------------------
# FLECS convergence history
# residual tolerance target = 3.487319e-04
# initial residual norm     = 1.065483e+01
# initial gradient norm     = 1.051461e+01
# initial constraint norm   = 1.722891e+00
# iters     rel. res.        rel. grad.       rel. feas.       aug. feas.       pred             pred. aug.       mu          
      0     1.000000e+00     1.000000e+00     1.000000e+00     1.000000e+00     0.000000e+00     0.000000e+00     1.548817e+00
      1     7.300475e-01     7.217359e-01     9.911572e-01     1.000000e+00     4.064122e-01     2.587261e-13     1.548817e+00
      2     7.290958e-01     7.207058e-01     9.922836e-01     1.000000e+00     1.797756e-02     2.632500e-13     1.548817e+00
      3     7.098123e-01     7.002209e-01     1.003766e+00     1.000000e+00     -1.093068e+00     2.821228e-13     1.548817e+00
      4     6.966236e-01     6.863286e-01     1.007751e+00     1.000000e+00     -2.120254e+00     2.843521e-13     1.548817e+00
      5     6.961692e-01     6.858205e-01     1.008626e+00     1.000000e+00     -1.953069e+00     3.012782e-13     1.548817e+00
      6     6.645554e-01     6.524158e-01     1.018376e+00     1.000000e+00     -3.912214e+00     3.023138e-13     1.548817e+00
      7     6.613118e-01     6.489739e-01     1.019532e+00     1.000000e+00     -2.628368e+00     3.092593e-13     1.548817e+00
      8     6.523318e-01     6.395657e-01     1.019707e+00     1.000000e+00     -2.490680e+00     3.177818e-13     1.548817e+00
      9     6.309090e-01     6.171544e-01     1.018539e+00     1.000000e+00     7.511020e-01     3.184883e-13     1.548817e+00
     10     6.306875e-01     6.169393e-01     1.018145e+00     1.000000e+00     1.008278e+00     3.230396e-13     1.548817e+00
     11     6.276181e-01     6.136135e-01     1.020460e+00     1.000000e+00     -1.206191e+00     3.304421e-13     1.548817e+00
     12     6.273700e-01     6.133473e-01     1.020586e+00     1.000000e+00     -1.070069e+00     3.304617e-13     1.548817e+00
     13     6.180338e-01     6.030968e-01     1.030203e+00     1.000000e+00     -2.091343e-01     3.397756e-13     1.548817e+00
     14     6.064689e-01     5.905829e-01     1.037340e+00     1.000000e+00     -1.723054e+00     3.456818e-13     1.548817e+00
     15     5.691913e-01     5.511563e-01     1.037561e+00     1.000000e+00     -4.803499e+00     3.465727e-13     1.548817e+00
     16     5.650207e-01     5.467211e-01     1.037778e+00     1.000000e+00     -1.694874e+00     3.510744e-13     1.548817e+00
     17     5.502247e-01     5.307718e-01     1.042094e+00     1.000000e+00     1.073746e+00     3.541274e-13     1.548817e+00
     18     5.494302e-01     5.299639e-01     1.041376e+00     1.000000e+00     3.041952e+00     3.547024e-13     1.548817e+00
     19     5.452598e-01     5.258524e-01     1.035153e+00     1.000000e+00     -1.270856e-01     3.596027e-13     1.548817e+00
     20     5.323534e-01     5.121306e-01     1.034461e+00     1.000000e+00     -1.287419e+00     3.607758e-13     1.548817e+00
     21     5.266163e-01     5.061198e-01     1.032334e+00     1.000000e+00     -3.147420e+00     3.607811e-13     1.548817e+00
     22     5.240923e-01     5.033642e-01     1.033390e+00     1.000000e+00     3.395515e-01     3.642228e-13     1.548817e+00
     23     5.228691e-01     5.020587e-01     1.033344e+00     1.000000e+00     -1.810075e-01     3.675845e-13     1.548817e+00
     24     5.228451e-01     5.020358e-01     1.033296e+00     1.000000e+00     -3.465956e-01     3.677196e-13     1.548817e+00
     25     5.228413e-01     5.020294e-01     1.033339e+00     1.000000e+00     -3.211902e-01     3.844654e-13     1.548817e+00
     26     5.146456e-01     4.933227e-01     1.032164e+00     1.000000e+00     1.570086e+00     3.853376e-13     1.548817e+00
     27     5.094426e-01     4.876026e-01     1.034682e+00     1.000000e+00     4.214463e+00     3.983474e-13     1.548817e+00
     28     5.083529e-01     4.864642e-01     1.034141e+00     1.000000e+00     2.734542e+00     3.997119e-13     1.548817e+00
     29     5.067209e-01     4.845905e-01     1.036272e+00     1.000000e+00     3.159227e+00     4.247486e-13     1.548817e+00
     30     5.062347e-01     4.841090e-01     1.035564e+00     1.000000e+00     1.725035e+00     4.247803e-13     1.548817e+00
     31     5.059509e-01     4.837656e-01     1.036237e+00     1.000000e+00     1.636512e+00     4.512595e-13     1.548817e+00
     32     5.059490e-01     4.837626e-01     1.036253e+00     1.000000e+00     1.718355e+00     4.522589e-13     1.548817e+00
     33     5.041939e-01     4.818001e-01     1.037590e+00     1.000000e+00     2.421410e+00     4.653771e-13     1.548817e+00
     34     5.035407e-01     4.810956e-01     1.037633e+00     1.000000e+00     1.376300e-01     4.683376e-13     1.548817e+00
     35     5.032091e-01     4.807210e-01     1.037949e+00     1.000000e+00     8.318078e-01     4.746586e-13     1.548817e+00
     36     5.026675e-01     4.801170e-01     1.038323e+00     1.000000e+00     -1.296283e+00     4.774828e-13     1.548817e+00
     37     4.978772e-01     4.749037e-01     1.039348e+00     1.000000e+00     3.517143e+00     4.906644e-13     1.548817e+00
     38     4.978437e-01     4.748691e-01     1.039324e+00     1.000000e+00     3.317731e+00     4.976956e-13     1.548817e+00
     39     4.977657e-01     4.747759e-01     1.039481e+00     1.000000e+00     3.192129e+00     4.979096e-13     1.548817e+00
     40     4.976660e-01     4.746669e-01     1.039508e+00     1.000000e+00     2.861259e+00     5.015526e-13     1.548817e+00
     41     4.974513e-01     4.744422e-01     1.039398e+00     1.000000e+00     2.942505e+00     5.016894e-13     1.548817e+00
     42     4.970440e-01     4.740086e-01     1.039316e+00     1.000000e+00     2.588964e+00     5.027502e-13     1.548817e+00
     43     4.959982e-01     4.728781e-01     1.039388e+00     1.000000e+00     6.588204e-01     5.049829e-13     1.548817e+00
     44     4.947411e-01     4.714984e-01     1.039819e+00     1.000000e+00     -2.876657e+00     5.066857e-13     1.548817e+00
     45     4.946230e-01     4.713588e-01     1.040027e+00     1.000000e+00     -1.683924e+00     5.067680e-13     1.548817e+00
     46     4.943877e-01     4.710681e-01     1.040654e+00     1.000000e+00     -1.442665e+00     5.091288e-13     1.548817e+00
     47     4.937665e-01     4.703945e-01     1.040723e+00     1.000000e+00     -9.894219e-02     5.092871e-13     1.548817e+00
     48     4.936659e-01     4.702908e-01     1.040643e+00     1.000000e+00     3.877281e-01     5.146479e-13     1.548817e+00
     49     4.932306e-01     4.697975e-01     1.041048e+00     1.000000e+00     1.272521e-01     5.160009e-13     1.548817e+00
     50     4.929256e-01     4.694807e-01     1.040845e+00     1.000000e+00     -7.832285e-01     5.163405e-13     1.548817e+00
     51     4.924474e-01     4.689222e-01     1.041566e+00     1.000000e+00     8.847653e-01     5.197411e-13     1.548817e+00
     52     4.923779e-01     4.688410e-01     1.041670e+00     1.000000e+00     9.333871e-01     5.255928e-13     1.548817e+00
     53     4.919350e-01     4.683393e-01     1.042072e+00     1.000000e+00     -1.576781e-01     5.265102e-13     1.548817e+00
     54     4.902562e-01     4.665054e-01     1.042453e+00     1.000000e+00     -2.603979e+00     5.277249e-13     1.548817e+00
     55     4.879156e-01     4.640391e-01     1.041452e+00     1.000000e+00     -4.678102e+00     5.361547e-13     1.548817e+00
     56     4.877401e-01     4.638633e-01     1.041225e+00     1.000000e+00     -5.251882e+00     5.389837e-13     1.548817e+00
     57     4.877368e-01     4.638584e-01     1.041246e+00     1.000000e+00     -5.226236e+00     5.410270e-13     1.548817e+00
     58     4.872830e-01     4.633644e-01     1.041314e+00     1.000000e+00     -2.133553e+00     5.509104e-13     1.548817e+00
     59     4.861254e-01     4.621408e-01     1.040873e+00     1.000000e+00     -1.635515e+00     5.664000e-13     1.548817e+00
     60     4.861106e-01     4.621226e-01     1.040910e+00     1.000000e+00     -1.498060e+00     5.664122e-13     1.548817e+00
# negative curvature suspected
# trust-radius constraint active
# FLECS final (true) rel. res.  :   |res|/|res0| = 4.861101e-01
# FLECS final (true) rel. feas. : |feas|/|feas0| = 1.040910e+00
#-------------------------------------------------
# FLECS convergence history
# residual tolerance target = 3.487319e-04
# initial residual norm     = 1.104738e+01
# initial gradient norm     = 1.091220e+01
# initial constraint norm   = 1.722891e+00
# iters     rel. res.        rel. grad.       rel. feas.       aug. feas.       pred             pred. aug.       mu          
      0     1.000000e+00     1.000000e+00     1.000000e+00     1.000000e+00     0.000000e+00     0.000000e+00     1.548817e+00
      1     7.294295e-01     7.216951e-01     9.911135e-01     1.000000e+00     3.996709e-01     2.606317e-13     1.548817e+00
      2     7.279435e-01     7.201067e-01     9.925377e-01     1.000000e+00     -1.024116e-01     2.649989e-13     1.548817e+00
      3     7.052033e-01     6.960485e-01     1.005942e+00     1.000000e+00     -1.426001e+00     2.847654e-13     1.548817e+00
      4     6.801294e-01     6.696914e-01     1.013793e+00     1.000000e+00     -3.364136e+00     2.856704e-13     1.548817e+00
      5     6.800984e-01     6.696651e-01     1.013634e+00     1.000000e+00     -3.459737e+00     3.003067e-13     1.548817e+00
      6     6.509011e-01     6.389230e-01     1.021486e+00     1.000000e+00     -3.518123e+00     3.015634e-13     1.548817e+00
      7     6.508881e-01     6.389087e-01     1.021507e+00     1.000000e+00     -3.582290e+00     3.059867e-13     1.548817e+00
      8     6.478453e-01     6.357498e-01     1.021039e+00     1.000000e+00     -2.962562e+00     3.128801e-13     1.548817e+00
      9     6.327655e-01     6.201235e-01     1.017731e+00     1.000000e+00     -3.156471e-02     3.137500e-13     1.548817e+00
     10     6.305985e-01     6.178759e-01     1.017269e+00     1.000000e+00     4.405048e-01     3.169691e-13     1.548817e+00
     11     6.299444e-01     6.171683e-01     1.017838e+00     1.000000e+00     -1.931516e-01     3.228291e-13     1.548817e+00
     12     6.299303e-01     6.171535e-01     1.017839e+00     1.000000e+00     -2.256004e-01     3.228302e-13     1.548817e+00
     13     6.278421e-01     6.148465e-01     1.020799e+00     1.000000e+00     -1.912868e-01     3.307098e-13     1.548817e+00
     14     6.205243e-01     6.070007e-01     1.025176e+00     1.000000e+00     -4.888301e-01     3.361034e-13     1.548817e+00
     15     5.740616e-01     5.578203e-01     1.032954e+00     1.000000e+00     -3.582415e+00     3.370975e-13     1.548817e+00
     16     5.720519e-01     5.557173e-01     1.032584e+00     1.000000e+00     -1.032707e+00     3.411205e-13     1.548817e+00
     17     5.496864e-01     5.317995e-01     1.038346e+00     1.000000e+00     4.938108e+00     3.443970e-13     1.548817e+00
     18     5.488283e-01     5.309345e-01     1.037440e+00     1.000000e+00     7.740855e+00     3.452089e-13     1.548817e+00
     19     5.470249e-01     5.291967e-01     1.033892e+00     1.000000e+00     3.596695e+00     3.499117e-13     1.548817e+00
     20     5.298699e-01     5.109421e-01     1.034913e+00     1.000000e+00     -1.074682e+00     3.507984e-13     1.548817e+00
     21     5.243999e-01     5.052532e-01     1.032397e+00     1.000000e+00     -5.495307e+00     3.508233e-13     1.548817e+00
     22     5.106189e-01     4.904095e-01     1.035505e+00     1.000000e+00     3.882770e+00     3.537560e-13     1.548817e+00
     23     5.085428e-01     4.881899e-01     1.035573e+00     1.000000e+00     -1.316444e-02     3.569149e-13     1.548817e+00
     24     5.002729e-01     4.791026e-01     1.040196e+00     1.000000e+00     5.587943e+00     3.569159e-13     1.548817e+00
     25     4.993200e-01     4.780800e-01     1.040247e+00     1.000000e+00     2.365383e+00     3.700223e-13     1.548817e+00
     26     4.992489e-01     4.780327e-01     1.039714e+00     1.000000e+00     2.532800e+00     3.700525e-13     1.548817e+00
     27     4.987299e-01     4.774966e-01     1.039355e+00     1.000000e+00     2.303374e+00     3.775919e-13     1.548817e+00
     28     4.984991e-01     4.771934e-01     1.040388e+00     1.000000e+00     1.922879e+00     3.909961e-13     1.548817e+00
     29     4.980894e-01     4.767712e-01     1.040086e+00     1.000000e+00     1.833523e+00     4.133573e-13     1.548817e+00
     30     4.976974e-01     4.763419e-01     1.040260e+00     1.000000e+00     2.426406e+00     4.288092e-13     1.548817e+00
     31     4.973164e-01     4.759495e-01     1.039974e+00     1.000000e+00     2.144920e+00     4.388930e-13     1.548817e+00
     32     4.973129e-01     4.759452e-01     1.039984e+00     1.000000e+00     2.067788e+00     4.459451e-13     1.548817e+00
     33     4.971637e-01     4.757852e-01     1.039988e+00     1.000000e+00     2.124314e+00     4.472772e-13     1.548817e+00
     34     4.971084e-01     4.757393e-01     1.039743e+00     1.000000e+00     2.093983e+00     4.530284e-13     1.548817e+00
     35     4.971069e-01     4.757392e-01     1.039715e+00     1.000000e+00     2.064148e+00     4.530463e-13     1.548817e+00
     36     4.967491e-01     4.753269e-01     1.040249e+00     1.000000e+00     1.582709e+00     4.617254e-13     1.548817e+00
     37     4.965664e-01     4.751264e-01     1.040337e+00     1.000000e+00     1.557815e+00     4.634642e-13     1.548817e+00
     38     4.965642e-01     4.751270e-01     1.040284e+00     1.000000e+00     1.543043e+00     4.654503e-13     1.548817e+00
     39     4.956140e-01     4.741356e-01     1.039798e+00     1.000000e+00     2.066609e+00     4.654509e-13     1.548817e+00
     40     4.955901e-01     4.741181e-01     1.039650e+00     1.000000e+00     2.273974e+00     4.674784e-13     1.548817e+00
     41     4.955406e-01     4.740660e-01     1.039632e+00     1.000000e+00     2.386948e+00     4.675002e-13     1.548817e+00
     42     4.941969e-01     4.726161e-01     1.039818e+00     1.000000e+00     1.302353e+00     4.706140e-13     1.548817e+00
     43     4.941141e-01     4.725018e-01     1.040282e+00     1.000000e+00     1.067881e+00     4.707554e-13     1.548817e+00
     44     4.936322e-01     4.720336e-01     1.039402e+00     1.000000e+00     1.880056e+00     4.716458e-13     1.548817e+00
     45     4.925048e-01     4.708080e-01     1.039712e+00     1.000000e+00     1.538758e+00     4.718368e-13     1.548817e+00
     46     4.916097e-01     4.697726e-01     1.041082e+00     1.000000e+00     -9.828430e-02     4.721951e-13     1.548817e+00
     47     4.915969e-01     4.697646e-01     1.040979e+00     1.000000e+00     -3.262016e-02     4.763404e-13     1.548817e+00
     48     4.913888e-01     4.695436e-01     1.040938e+00     1.000000e+00     2.106177e-01     4.797165e-13     1.548817e+00
     49     4.910435e-01     4.692153e-01     1.040178e+00     1.000000e+00     5.851708e-01     4.798099e-13     1.548817e+00
     50     4.909618e-01     4.691700e-01     1.039409e+00     1.000000e+00     8.694963e-01     4.830933e-13     1.548817e+00
     51     4.909242e-01     4.691391e-01     1.039240e+00     1.000000e+00     6.793937e-01     4.835052e-13     1.548817e+00
     52     4.898588e-01     4.681031e-01     1.037308e+00     1.000000e+00     -1.386436e+00     4.863637e-13     1.548817e+00
     53     4.894841e-01     4.677278e-01     1.036827e+00     1.000000e+00     -4.457915e+00     4.870176e-13     1.548817e+00
     54     4.894702e-01     4.677029e-01     1.037008e+00     1.000000e+00     -5.083085e+00     4.879376e-13     1.548817e+00
     55     4.891517e-01     4.674156e-01     1.036023e+00     1.000000e+00     -4.154772e+00     4.895392e-13     1.548817e+00
     56     4.889772e-01     4.672186e-01     1.036203e+00     1.000000e+00     -3.632853e+00     4.902344e-13     1.548817e+00
     57     4.888361e-01     4.670564e-01     1.036397e+00     1.000000e+00     -3.802286e+00     4.910223e-13     1.548817e+00
     58     4.888320e-01     4.670511e-01     1.036415e+00     1.000000e+00     -3.749295e+00     4.926092e-13     1.548817e+00
     59     4.877237e-01     4.658388e-01     1.036835e+00     1.000000e+00     -2.943693e+00     4.927964e-13     1.548817e+00
     60     4.876777e-01     4.657736e-01     1.037119e+00     1.000000e+00     -3.284009e+00     4.929534e-13     1.548817e+00
# negative curvature suspected
# trust-radius constraint active
# FLECS final (true) rel. res.  :   |res|/|res0| = 4.876766e-01
# FLECS final (true) rel. feas. : |feas|/|feas0| = 1.037119e+00
#-------------------------------------------------
# FLECS convergence history
# residual tolerance target = 3.487319e-04
# initial residual norm     = 1.100646e+01
# initial gradient norm     = 1.087078e+01
# initial constraint norm   = 1.722891e+00
# iters     rel. res.        rel. grad.       rel. feas.       aug. feas.       pred             pred. aug.       mu          
      0     1.000000e+00     1.000000e+00     1.000000e+00     1.000000e+00     0.000000e+00     0.000000e+00     1.548817e+00
      1     7.434873e-01     7.361944e-01     9.911514e-01     1.000000e+00     3.968955e-01     2.558535e-13     1.548817e+00
      2     7.425864e-01     7.352231e-01     9.922906e-01     1.000000e+00     -3.107470e-04     2.601379e-13     1.548817e+00
      3     7.223517e-01     7.138036e-01     1.005253e+00     1.000000e+00     -1.248233e+00     2.794549e-13     1.548817e+00
      4     6.977637e-01     6.879770e-01     1.013308e+00     1.000000e+00     -3.132658e+00     2.803891e-13     1.548817e+00
      5     6.972018e-01     6.874163e-01     1.012671e+00     1.000000e+00     -3.548118e+00     2.949378e-13     1.548817e+00
      6     6.738624e-01     6.628442e-01     1.020017e+00     1.000000e+00     -3.172189e+00     2.961418e-13     1.548817e+00
      7     6.738623e-01     6.628441e-01     1.020016e+00     1.000000e+00     -3.166197e+00     3.011907e-13     1.548817e+00
      8     6.701913e-01     6.590287e-01     1.019734e+00     1.000000e+00     -2.726949e+00     3.084197e-13     1.548817e+00
      9     6.529142e-01     6.411173e-01     1.016878e+00     1.000000e+00     3.258758e-01     3.091208e-13     1.548817e+00
     10     6.515856e-01     6.397525e-01     1.016317e+00     1.000000e+00     8.673557e-01     3.126253e-13     1.548817e+00
     11     6.507783e-01     6.388817e-01     1.017015e+00     1.000000e+00     -2.250323e-02     3.185394e-13     1.548817e+00
     12     6.506937e-01     6.387923e-01     1.017040e+00     1.000000e+00     -7.664163e-02     3.185564e-13     1.548817e+00
     13     6.476806e-01     6.354759e-01     1.021251e+00     1.000000e+00     -3.351509e-02     3.272560e-13     1.548817e+00
     14     6.403957e-01     6.276488e-01     1.026451e+00     1.000000e+00     -7.597918e-01     3.323347e-13     1.548817e+00
     15     5.936174e-01     5.782974e-01     1.033025e+00     1.000000e+00     -3.804658e+00     3.330582e-13     1.548817e+00
     16     5.920904e-01     5.766955e-01     1.032913e+00     1.000000e+00     -1.654061e+00     3.374072e-13     1.548817e+00
     17     5.695960e-01     5.526678e-01     1.039601e+00     1.000000e+00     4.195421e+00     3.405611e-13     1.548817e+00
     18     5.679401e-01     5.509723e-01     1.038457e+00     1.000000e+00     8.030994e+00     3.409428e-13     1.548817e+00
     19     5.661728e-01     5.493045e-01     1.034240e+00     1.000000e+00     3.821221e+00     3.457761e-13     1.548817e+00
     20     5.511319e-01     5.333180e-01     1.035775e+00     1.000000e+00     -2.123108e+00     3.465373e-13     1.548817e+00
     21     5.440808e-01     5.260062e-01     1.032487e+00     1.000000e+00     -6.905764e+00     3.466841e-13     1.548817e+00
     22     5.334855e-01     5.145084e-01     1.037482e+00     1.000000e+00     2.152267e+00     3.509769e-13     1.548817e+00
     23     5.314544e-01     5.123453e-01     1.037556e+00     1.000000e+00     -8.783638e-01     3.549077e-13     1.548817e+00
     24     5.269866e-01     5.073923e-01     1.041443e+00     1.000000e+00     1.502327e+00     3.551580e-13     1.548817e+00
     25     5.258526e-01     5.061908e-01     1.041328e+00     1.000000e+00     -2.379467e-02     3.696413e-13     1.548817e+00
     26     5.239963e-01     5.043223e-01     1.039229e+00     1.000000e+00     1.253244e+00     3.708292e-13     1.548817e+00
     27     5.220829e-01     5.023079e-01     1.038768e+00     1.000000e+00     1.556386e+00     3.845074e-13     1.548817e+00
     28     5.220773e-01     5.022942e-01     1.038917e+00     1.000000e+00     1.574994e+00     4.003509e-13     1.548817e+00
     29     5.201941e-01     5.002316e-01     1.039984e+00     1.000000e+00     1.600296e+00     4.370927e-13     1.548817e+00
     30     5.196237e-01     4.996006e-01     1.040422e+00     1.000000e+00     2.889048e+00     4.438658e-13     1.548817e+00
     31     5.186140e-01     4.985248e-01     1.040404e+00     1.000000e+00     2.242889e+00     4.581519e-13     1.548817e+00
     32     5.182755e-01     4.981598e-01     1.040482e+00     1.000000e+00     3.047748e+00     4.655670e-13     1.548817e+00
     33     5.178648e-01     4.977319e-01     1.040288e+00     1.000000e+00     3.003692e+00     4.661519e-13     1.548817e+00
     34     5.177025e-01     4.975570e-01     1.040322e+00     1.000000e+00     3.399335e+00     4.814172e-13     1.548817e+00
     35     5.176831e-01     4.975449e-01     1.040161e+00     1.000000e+00     3.222604e+00     4.828994e-13     1.548817e+00
     36     5.168356e-01     4.966288e-01     1.040389e+00     1.000000e+00     1.864134e+00     4.993572e-13     1.548817e+00
     37     5.168188e-01     4.966054e-01     1.040492e+00     1.000000e+00     1.800702e+00     4.993785e-13     1.548817e+00
     38     5.168177e-01     4.966038e-01     1.040501e+00     1.000000e+00     1.792659e+00     5.145610e-13     1.548817e+00
     39     5.167481e-01     4.965488e-01     1.040136e+00     1.000000e+00     1.968619e+00     5.149957e-13     1.548817e+00
     40     5.165965e-01     4.963903e-01     1.040074e+00     1.000000e+00     2.191558e+00     5.299734e-13     1.548817e+00
     41     5.159020e-01     4.956461e-01     1.040136e+00     1.000000e+00     7.792515e-01     5.301790e-13     1.548817e+00
     42     5.154524e-01     4.951772e-01     1.039929e+00     1.000000e+00     1.023667e+00     5.338994e-13     1.548817e+00
     43     5.140459e-01     4.936824e-01     1.039810e+00     1.000000e+00     1.070180e-01     5.359134e-13     1.548817e+00
     44     5.132235e-01     4.927422e-01     1.040983e+00     1.000000e+00     -2.691091e+00     5.512015e-13     1.548817e+00
     45     5.132184e-01     4.927372e-01     1.040975e+00     1.000000e+00     -2.474301e+00     5.535023e-13     1.548817e+00
     46     5.126941e-01     4.921507e-01     1.041478e+00     1.000000e+00     -2.332864e+00     5.563281e-13     1.548817e+00
     47     5.120138e-01     4.914189e-01     1.041575e+00     1.000000e+00     -3.374733e+00     5.805517e-13     1.548817e+00
     48     5.118744e-01     4.912809e-01     1.041372e+00     1.000000e+00     -3.879035e+00     5.817561e-13     1.548817e+00
     49     5.115910e-01     4.909374e-01     1.042138e+00     1.000000e+00     -2.791835e+00     5.857827e-13     1.548817e+00
     50     5.114009e-01     4.907005e-01     1.042772e+00     1.000000e+00     -3.793996e+00     5.974883e-13     1.548817e+00
     51     5.109601e-01     4.902644e-01     1.042118e+00     1.000000e+00     -1.785696e+00     5.976201e-13     1.548817e+00
     52     5.108611e-01     4.901239e-01     1.042768e+00     1.000000e+00     -1.557393e+00     5.995899e-13     1.548817e+00
